Date,MSFT,Microsoft Corporation,Microsoft
2019-06-10,30.0,18.849999999999998,57.99999999999999
2019-06-11,20.099999999999998,9.569999999999999,52.779999999999994
2019-06-12,16.5,9.86,52.779999999999994
2019-06-13,16.5,0.0,52.199999999999996
2019-06-14,18.9,28.999999999999996,46.4
2019-06-15,5.3999999999999995,22.619999999999997,34.8
2019-06-16,0.8999999999999999,0.0,28.999999999999996
2019-06-17,14.7,0.0,48.72
2019-06-18,19.2,9.569999999999999,51.04
2019-06-19,21.3,9.28,55.099999999999994
2019-06-20,20.099999999999998,19.43,46.98
2019-06-21,21.9,9.86,51.04
2019-06-22,6.0,0.0,30.74
2019-06-23,3.5999999999999996,0.0,31.319999999999997
2019-06-24,23.7,9.86,53.36
2019-06-25,20.4,9.569999999999999,52.199999999999996
2019-06-26,15.899999999999999,19.43,51.62
2019-06-27,20.099999999999998,0.0,48.13999999999999
2019-06-28,19.2,0.0,49.879999999999995
2019-06-29,3.0,0.0,28.419999999999998
2019-06-30,3.3,11.6,27.259999999999998
2019-07-01,11.02,9.24,46.169999999999995
2019-07-02,11.02,13.72,45.599999999999994
2019-07-03,11.02,0.0,43.88999999999999
2019-07-04,4.5600000000000005,10.360000000000001,26.79
2019-07-05,7.22,10.360000000000001,31.919999999999998
2019-07-06,1.52,0.0,26.22
2019-07-07,1.9,10.080000000000002,25.08
2019-07-08,8.36,13.440000000000001,47.309999999999995
2019-07-09,11.02,9.24,49.019999999999996
2019-07-10,9.5,9.24,51.87
2019-07-11,9.88,26.880000000000003,53.01
2019-07-12,10.26,9.24,44.459999999999994
2019-07-13,2.66,0.0,27.36
2019-07-14,2.2800000000000002,0.0,27.929999999999996
2019-07-15,12.540000000000001,8.96,49.589999999999996
2019-07-16,10.26,8.680000000000001,51.87
2019-07-17,13.3,8.96,56.99999999999999
2019-07-18,32.68,9.24,50.73
2019-07-19,38.0,9.520000000000001,48.449999999999996
2019-07-20,4.94,15.680000000000001,31.919999999999998
2019-07-21,2.2800000000000002,0.0,29.069999999999997
2019-07-22,9.120000000000001,9.24,49.589999999999996
2019-07-23,12.92,8.96,47.879999999999995
2019-07-24,10.26,0.0,47.309999999999995
2019-07-25,11.78,28.000000000000004,47.309999999999995
2019-07-26,14.06,14.560000000000002,43.88999999999999
2019-07-27,3.04,10.920000000000002,30.779999999999998
2019-07-28,0.76,10.920000000000002,27.36
2019-07-29,7.6,0.0,46.169999999999995
2019-07-30,7.6,9.24,51.3
2019-07-31,10.64,9.24,47.879999999999995
2019-08-01,25.740000000000002,16.2,54.4
2019-08-02,20.46,0.0,49.92
2019-08-03,3.96,18.45,31.36
2019-08-04,4.95,18.45,30.72
2019-08-05,30.360000000000003,16.2,51.84
2019-08-06,33.0,16.2,54.4
2019-08-07,27.060000000000002,40.5,55.04
2019-08-08,22.44,0.0,51.84
2019-08-09,23.1,16.2,49.28
2019-08-10,7.92,18.45,34.56
2019-08-11,4.62,27.45,30.72
2019-08-12,17.16,15.75,53.76
2019-08-13,27.720000000000002,0.0,56.32
2019-08-14,29.700000000000003,0.0,55.68
2019-08-15,25.41,23.400000000000002,60.800000000000004
2019-08-16,26.07,15.75,55.04
2019-08-17,4.62,18.0,35.2
2019-08-18,3.96,36.45,36.480000000000004
2019-08-19,21.78,0.0,59.52
2019-08-20,20.790000000000003,15.3,62.08
2019-08-21,23.1,15.3,60.160000000000004
2019-08-22,20.790000000000003,31.05,59.52
2019-08-23,29.37,15.75,55.04
2019-08-24,4.62,36.0,35.2
2019-08-25,3.6300000000000003,0.0,36.480000000000004
2019-08-26,20.130000000000003,22.5,60.160000000000004
2019-08-27,18.810000000000002,0.0,64.0
2019-08-28,19.8,45.0,62.72
2019-08-29,23.1,15.3,60.160000000000004
2019-08-30,22.77,14.85,54.4
2019-08-31,4.62,17.1,33.28
2019-09-01,1.8900000000000001,0.0,34.980000000000004
2019-09-02,2.7,23.32,42.9
2019-09-03,10.530000000000001,30.740000000000002,62.7
2019-09-04,14.31,20.67,64.68
2019-09-05,15.39,20.67,62.7
2019-09-06,15.39,31.270000000000003,58.74
2019-09-07,4.59,48.760000000000005,48.18
2019-09-08,3.24,23.85,36.300000000000004
2019-09-09,12.96,20.67,60.06
2019-09-10,12.15,30.740000000000002,62.040000000000006
2019-09-11,13.5,51.940000000000005,62.7
2019-09-12,17.28,40.81,63.36
2019-09-13,12.15,20.67,52.800000000000004
2019-09-14,3.24,24.91,34.980000000000004
2019-09-15,3.24,23.85,37.620000000000005
2019-09-16,11.34,30.21,61.38
2019-09-17,10.260000000000002,20.14,61.38
2019-09-18,17.82,41.34,61.38
2019-09-19,27.0,41.870000000000005,66.0
2019-09-20,16.470000000000002,41.34,56.760000000000005
2019-09-21,4.050000000000001,48.760000000000005,37.620000000000005
2019-09-22,2.16,23.85,38.940000000000005
2019-09-23,15.39,20.14,56.760000000000005
2019-09-24,16.740000000000002,20.67,65.34
2019-09-25,15.66,20.67,62.7
2019-09-26,12.420000000000002,21.200000000000003,59.400000000000006
2019-09-27,12.96,53.0,56.1
2019-09-28,3.7800000000000002,25.44,37.620000000000005
2019-09-29,2.97,0.0,35.64
2019-09-30,9.72,21.200000000000003,60.06
2019-10-01,14.19,41.58,52.800000000000004
2019-10-02,20.21,13.86,66.0
2019-10-03,16.77,42.0,60.06
2019-10-04,16.77,0.0,56.760000000000005
2019-10-05,3.44,16.8,34.980000000000004
2019-10-06,2.58,0.0,31.68
2019-10-07,19.35,0.0,52.800000000000004
2019-10-08,18.919999999999998,28.14,52.14
2019-10-09,15.049999999999999,0.0,51.480000000000004
2019-10-10,12.47,0.0,52.800000000000004
2019-10-11,18.06,28.56,47.52
2019-10-12,2.58,0.0,31.020000000000003
2019-10-13,3.01,16.38,29.700000000000003
2019-10-14,9.89,14.28,48.84
2019-10-15,16.34,0.0,50.82
2019-10-16,14.62,14.28,53.46
2019-10-17,12.9,14.28,54.120000000000005
2019-10-18,13.33,28.56,47.52
2019-10-19,5.59,16.8,31.020000000000003
2019-10-20,3.44,0.0,28.380000000000003
2019-10-21,18.919999999999998,0.0,47.52
2019-10-22,16.77,0.0,50.82
2019-10-23,43.0,0.0,55.440000000000005
2019-10-24,37.41,27.72,52.800000000000004
2019-10-25,23.65,14.28,48.18
2019-10-26,24.08,0.0,35.64
2019-10-27,6.88,0.0,33.0
2019-10-28,35.69,40.74,50.82
2019-10-29,25.8,40.74,55.440000000000005
2019-10-30,16.77,13.86,52.14
2019-10-31,19.35,13.86,47.52
2019-11-01,24.42,0.0,50.839999999999996
2019-11-02,6.930000000000001,0.0,34.72
2019-11-03,5.28,6.96,32.24
2019-11-04,25.740000000000002,14.879999999999999,58.9
2019-11-05,22.11,11.76,60.76
2019-11-06,22.77,17.52,62.0
2019-11-07,21.12,12.0,60.76
2019-11-08,20.130000000000003,6.0,53.94
2019-11-09,6.2700000000000005,6.96,35.339999999999996
2019-11-10,4.95,10.32,34.72
2019-11-11,21.12,18.24,50.839999999999996
2019-11-12,28.05,5.76,56.42
2019-11-13,23.76,12.0,57.66
2019-11-14,21.12,0.0,59.519999999999996
2019-11-15,31.35,12.0,53.94
2019-11-16,8.91,6.72,35.339999999999996
2019-11-17,5.61,6.96,36.58
2019-11-18,28.71,6.0,58.9
2019-11-19,33.0,8.879999999999999,57.66
2019-11-20,23.76,6.0,60.14
2019-11-21,19.8,24.0,55.8
2019-11-22,19.8,6.0,55.8
2019-11-23,7.590000000000001,20.4,35.96
2019-11-24,2.64,6.72,34.72
2019-11-25,23.1,12.0,54.56
2019-11-26,23.76,12.48,55.8
2019-11-27,19.8,6.4799999999999995,49.6
2019-11-28,9.24,0.0,41.54
2019-11-29,13.200000000000001,13.44,48.36
2019-11-30,9.24,13.68,36.58
2019-12-01,4.03,0.0,39.04
2019-12-02,17.36,10.23,61.0
2019-12-03,23.25,10.56,58.56
2019-12-04,22.94,21.45,59.17
2019-12-05,23.87,21.45,58.56
2019-12-06,22.32,21.78,55.51
2019-12-07,7.13,0.0,35.99
2019-12-08,3.1,0.0,34.769999999999996
2019-12-09,19.22,0.0,51.24
2019-12-10,26.04,33.0,55.51
2019-12-11,17.669999999999998,31.68,58.56
2019-12-12,26.04,0.0,58.56
2019-12-13,28.83,0.0,50.629999999999995
2019-12-14,8.99,0.0,39.04
2019-12-15,4.03,25.080000000000002,36.6
2019-12-16,26.35,21.12,52.46
2019-12-17,26.04,10.56,51.85
2019-12-18,23.87,0.0,51.24
2019-12-19,23.87,0.0,51.24
2019-12-20,23.25,0.0,49.41
2019-12-21,5.27,0.0,34.769999999999996
2019-12-22,8.06,0.0,29.28
2019-12-23,20.15,12.21,42.089999999999996
2019-12-24,19.53,0.0,36.6
2019-12-25,6.51,0.0,41.48
2019-12-26,31.0,12.540000000000001,50.629999999999995
2019-12-27,25.419999999999998,11.88,50.019999999999996
2019-12-28,8.06,12.870000000000001,34.769999999999996
2019-12-29,7.4399999999999995,0.0,30.5
2019-12-30,23.87,0.0,44.53
2019-12-31,27.28,11.88,40.87
2020-01-01,2.3000000000000003,0.0,32.34
2020-01-02,13.8,9.450000000000001,51.480000000000004
2020-01-03,15.180000000000001,18.45,48.18
2020-01-04,3.68,20.25,34.980000000000004
2020-01-05,4.140000000000001,9.9,34.980000000000004
2020-01-06,11.96,0.0,54.120000000000005
2020-01-07,12.88,9.0,59.400000000000006
2020-01-08,17.48,0.0,58.080000000000005
2020-01-09,18.400000000000002,45.0,60.06
2020-01-10,15.180000000000001,9.0,52.14
2020-01-11,8.74,0.0,36.300000000000004
2020-01-12,2.3000000000000003,0.0,36.300000000000004
2020-01-13,15.180000000000001,8.1,58.74
2020-01-14,16.560000000000002,7.65,60.06
2020-01-15,24.84,17.1,65.34
2020-01-16,19.78,17.55,66.0
2020-01-17,17.02,0.0,58.080000000000005
2020-01-18,8.74,0.0,40.92
2020-01-19,3.68,0.0,37.620000000000005
2020-01-20,5.98,18.45,52.800000000000004
2020-01-21,21.16,9.0,60.720000000000006
2020-01-22,17.48,35.550000000000004,62.7
2020-01-23,17.02,0.0,62.7
2020-01-24,16.560000000000002,26.55,59.400000000000006
2020-01-25,3.68,20.7,40.92
2020-01-26,3.22,0.0,34.32
2020-01-27,17.94,17.1,57.42
2020-01-28,18.86,17.55,60.720000000000006
2020-01-29,44.620000000000005,26.55,64.02
2020-01-30,46.0,0.0,64.02
2020-01-31,26.68,27.45,58.74
2020-02-01,10.27,0.0,40.019999999999996
2020-02-02,5.53,16.8,38.64
2020-02-03,27.650000000000002,26.04,65.55
2020-02-04,42.660000000000004,0.0,67.61999999999999
2020-02-05,45.82,13.86,67.61999999999999
2020-02-06,45.03,42.0,65.55
2020-02-07,41.870000000000005,28.98,58.65
2020-02-08,11.850000000000001,0.0,44.849999999999994
2020-02-09,7.11,0.0,40.019999999999996
2020-02-10,42.660000000000004,27.3,64.86
2020-02-11,60.040000000000006,13.86,66.92999999999999
2020-02-12,57.67,41.58,69.0
2020-02-13,57.67,42.0,66.92999999999999
2020-02-14,49.77,14.7,62.78999999999999
2020-02-15,11.06,33.18,41.4
2020-02-16,7.11,0.0,39.33
2020-02-17,12.64,14.7,57.959999999999994
2020-02-18,35.550000000000004,27.3,60.72
2020-02-19,41.08,13.86,64.17
2020-02-20,33.97,13.44,61.41
2020-02-21,37.92,0.0,65.55
2020-02-22,13.43,15.959999999999999,44.16
2020-02-23,7.9,0.0,37.26
2020-02-24,52.93,27.3,64.86
2020-02-25,50.56,13.44,63.48
2020-02-26,55.300000000000004,26.459999999999997,64.86
2020-02-27,66.36,26.88,65.55
2020-02-28,79.0,0.0,66.24
2020-02-29,18.17,15.54,44.849999999999994
2020-03-01,16.0,0.0,31.82
2020-03-02,76.0,34.22,55.04
2020-03-03,81.0,33.64,53.32
2020-03-04,62.0,49.879999999999995,51.6
2020-03-05,54.0,16.82,53.32
2020-03-06,63.0,0.0,50.74
2020-03-07,19.0,0.0,31.82
2020-03-08,9.0,20.299999999999997,30.099999999999998
2020-03-09,79.0,0.0,54.18
2020-03-10,87.0,16.82,56.76
2020-03-11,65.0,0.0,55.9
2020-03-12,89.0,16.24,56.76
2020-03-13,100.0,33.64,62.78
2020-03-14,30.0,20.299999999999997,40.42
2020-03-15,15.0,57.99999999999999,45.58
2020-03-16,89.0,16.82,73.96
2020-03-17,92.0,0.0,78.26
2020-03-18,82.0,51.62,86.0
2020-03-19,80.0,0.0,79.12
2020-03-20,71.0,50.459999999999994,76.53999999999999
2020-03-21,18.0,37.699999999999996,45.58
2020-03-22,19.0,38.279999999999994,46.44
2020-03-23,83.0,15.659999999999998,86.0
2020-03-24,73.0,33.64,84.28
2020-03-25,68.0,0.0,84.28
2020-03-26,58.0,50.459999999999994,79.98
2020-03-27,52.0,16.24,75.67999999999999
2020-03-28,19.0,37.699999999999996,45.58
2020-03-29,11.0,0.0,43.86
2020-03-30,63.0,16.24,82.56
2020-03-31,57.0,15.659999999999998,85.14
2020-04-01,36.72,11.200000000000001,92.07000000000001
2020-04-02,32.4,16.8,85.56
2020-04-03,30.959999999999997,34.720000000000006,84.63000000000001
2020-04-04,7.92,12.88,51.150000000000006
2020-04-05,5.04,13.440000000000001,50.220000000000006
2020-04-06,34.56,33.6,93.0
2020-04-07,38.879999999999995,22.96,87.42
2020-04-08,30.24,16.8,82.77000000000001
2020-04-09,33.12,28.560000000000002,84.63000000000001
2020-04-10,12.24,47.040000000000006,72.54
2020-04-11,5.04,26.320000000000004,44.64
2020-04-12,5.04,12.88,43.71
2020-04-13,28.08,56.00000000000001,79.98
2020-04-14,30.24,11.200000000000001,86.49000000000001
2020-04-15,28.799999999999997,16.240000000000002,81.84
2020-04-16,34.56,54.88,80.91000000000001
2020-04-17,38.16,10.64,79.98
2020-04-18,9.36,0.0,51.150000000000006
2020-04-19,6.4799999999999995,0.0,49.29
2020-04-20,27.36,33.040000000000006,82.77000000000001
2020-04-21,30.959999999999997,21.840000000000003,85.56
2020-04-22,33.12,16.8,82.77000000000001
2020-04-23,28.799999999999997,10.64,79.05
2020-04-24,25.919999999999998,10.64,77.19
2020-04-25,10.08,0.0,45.57
2020-04-26,4.32,25.200000000000003,50.220000000000006
2020-04-27,25.919999999999998,11.200000000000001,79.05
2020-04-28,30.959999999999997,16.8,77.19
2020-04-29,72.0,10.64,82.77000000000001
2020-04-30,60.48,16.240000000000002,80.91000000000001
2020-05-01,52.0,33.6,68.64
2020-05-02,12.48,0.0,43.68
2020-05-03,7.800000000000001,39.2,41.34
2020-05-04,44.2,11.200000000000001,74.88
2020-05-05,48.36,41.440000000000005,78.0
2020-05-06,44.2,0.0,77.22
2020-05-07,39.0,22.400000000000002,74.10000000000001
2020-05-08,46.800000000000004,0.0,70.2
2020-05-09,10.4,0.0,43.68
2020-05-10,7.800000000000001,0.0,39.0
2020-05-11,41.08,33.6,74.10000000000001
2020-05-12,32.76,33.6,74.88
2020-05-13,39.0,22.96,75.66
2020-05-14,39.0,44.24,70.98
2020-05-15,38.480000000000004,11.200000000000001,67.86
2020-05-16,15.08,0.0,41.34
2020-05-17,8.84,39.2,41.34
2020-05-18,37.96,33.040000000000006,68.64
2020-05-19,45.24,56.00000000000001,71.76
2020-05-20,36.4,11.200000000000001,73.32000000000001
2020-05-21,35.88,22.96,70.2
2020-05-22,32.24,11.760000000000002,60.84
2020-05-23,6.24,0.0,40.56
2020-05-24,4.16,13.440000000000001,35.1
2020-05-25,4.16,0.0,39.78
2020-05-26,37.44,22.96,66.3
2020-05-27,38.480000000000004,34.160000000000004,70.2
2020-05-28,35.88,11.200000000000001,69.42
2020-05-29,30.16,34.720000000000006,59.28
2020-05-30,7.800000000000001,0.0,35.88
2020-05-31,5.720000000000001,26.880000000000003,35.88
2020-06-01,34.16,15.36,72.2
2020-06-02,33.55,7.68,69.16
2020-06-03,40.87,14.4,72.2
2020-06-04,34.16,0.0,73.72
2020-06-05,43.31,7.36,63.84
2020-06-06,10.37,8.64,44.84
2020-06-07,10.37,0.0,40.28
2020-06-08,37.82,0.0,71.44
2020-06-09,48.19,29.76,72.2
2020-06-10,56.12,11.52,76.0
2020-06-11,53.68,15.040000000000001,76.0
2020-06-12,45.14,20.16,66.88
2020-06-13,16.47,9.28,41.8
2020-06-14,7.32,9.28,40.28
2020-06-15,37.21,15.68,68.4
2020-06-16,46.36,7.68,75.24
2020-06-17,43.92,8.0,70.68
2020-06-18,35.38,15.68,72.2
2020-06-19,39.04,16.64,65.36
2020-06-20,9.76,13.76,43.32
2020-06-21,6.1,9.6,38.76
2020-06-22,49.41,16.0,71.44
2020-06-23,61.0,8.0,74.48
2020-06-24,49.41,32.0,71.44
2020-06-25,41.48,8.0,75.24
2020-06-26,39.04,12.48,66.88
2020-06-27,15.25,9.28,42.56
2020-06-28,8.54,8.96,42.56
2020-06-29,36.6,8.32,69.16
2020-06-30,36.6,16.32,68.4
2020-07-01,21.5,0.0,66.12
2020-07-02,26.66,9.75,60.8
2020-07-03,7.74,10.530000000000001,40.28
2020-07-04,3.44,0.0,31.92
2020-07-05,2.58,11.700000000000001,38.0
2020-07-06,30.099999999999998,9.36,60.04
2020-07-07,28.38,0.0,69.16
2020-07-08,25.8,39.0,68.4
2020-07-09,31.82,0.0,66.12
2020-07-10,26.66,10.14,60.04
2020-07-11,7.74,21.84,39.52
2020-07-12,3.44,11.31,38.0
2020-07-13,30.099999999999998,9.75,65.36
2020-07-14,32.68,19.5,68.4
2020-07-15,32.68,29.25,76.0
2020-07-16,26.66,9.75,69.16
2020-07-17,29.24,0.0,63.84
2020-07-18,6.02,11.31,39.52
2020-07-19,5.16,11.31,38.76
2020-07-20,37.839999999999996,0.0,66.88
2020-07-21,44.72,9.75,70.68
2020-07-22,86.0,29.64,75.24
2020-07-23,67.08,19.5,72.96000000000001
2020-07-24,41.28,30.03,60.04
2020-07-25,9.459999999999999,0.0,38.0
2020-07-26,6.02,0.0,37.24
2020-07-27,30.099999999999998,9.75,66.88
2020-07-28,29.24,0.0,67.64
2020-07-29,24.94,19.89,67.64
2020-07-30,29.24,9.75,69.16
2020-07-31,43.86,0.0,66.88
2020-08-01,18.0,12.47,59.78
2020-08-02,10.5,12.47,57.82
2020-08-03,75.0,38.7,86.24
2020-08-04,59.25,38.269999999999996,79.38
2020-08-05,45.0,16.77,73.5
2020-08-06,39.0,11.18,71.53999999999999
2020-08-07,37.5,22.36,69.58
2020-08-08,10.5,12.47,42.14
2020-08-09,8.25,0.0,41.16
2020-08-10,35.25,21.5,69.58
2020-08-11,40.5,21.5,71.53999999999999
2020-08-12,36.0,21.5,75.46
2020-08-13,39.75,21.5,75.46
2020-08-14,28.5,11.18,71.53999999999999
2020-08-15,7.5,12.47,43.12
2020-08-16,4.5,37.41,46.06
2020-08-17,22.5,32.68,89.17999999999999
2020-08-18,26.25,16.34,98.0
2020-08-19,27.75,10.75,96.03999999999999
2020-08-20,29.25,10.75,90.16
2020-08-21,25.5,0.0,83.3
2020-08-22,9.75,25.37,50.96
2020-08-23,3.0,12.47,49.0
2020-08-24,28.5,10.32,89.17999999999999
2020-08-25,28.5,36.12,88.2
2020-08-26,33.75,25.8,86.24
2020-08-27,54.75,20.21,90.16
2020-08-28,44.25,43.0,79.38
2020-08-29,11.25,12.04,47.04
2020-08-30,11.25,12.47,49.98
2020-08-31,34.5,15.48,84.28
2020-09-01,54.27,17.48,82.0
2020-09-02,57.620000000000005,23.0,75.0
2020-09-03,56.95,34.04,75.0
2020-09-04,66.33,18.400000000000002,68.0
2020-09-05,15.41,14.26,40.0
2020-09-06,9.38,0.0,35.0
2020-09-07,16.75,13.34,43.0
2020-09-08,60.300000000000004,34.04,80.0
2020-09-09,67.0,34.04,78.0
2020-09-10,56.28,28.060000000000002,79.0
2020-09-11,41.54,11.5,71.0
2020-09-12,10.05,21.16,39.0
2020-09-13,12.06,27.6,41.0
2020-09-14,62.980000000000004,17.02,71.0
2020-09-15,47.57,11.5,71.0
2020-09-16,42.88,46.0,70.0
2020-09-17,46.900000000000006,11.5,69.0
2020-09-18,46.900000000000006,11.96,66.0
2020-09-19,10.05,14.26,34.0
2020-09-20,6.7,28.060000000000002,37.0
2020-09-21,52.93,17.02,84.0
2020-09-22,52.93,22.540000000000003,100.0
2020-09-23,48.910000000000004,23.46,76.0
2020-09-24,34.17,11.5,65.0
2020-09-25,38.190000000000005,12.88,61.0
2020-09-26,10.72,15.180000000000001,38.0
2020-09-27,4.69,0.0,33.0
2020-09-28,34.84,12.42,88.0
2020-09-29,34.17,12.42,73.0
2020-09-30,38.190000000000005,12.42,61.0
2020-10-01,22.14,14.1,76.23
2020-10-02,27.540000000000003,0.0,67.76
2020-10-03,3.7800000000000002,16.45,38.5
2020-10-04,4.32,33.37,41.58
2020-10-05,19.98,13.629999999999999,73.15
2020-10-06,18.36,20.68,73.92
2020-10-07,18.36,20.68,77.0
2020-10-08,18.36,20.68,73.92
2020-10-09,23.220000000000002,15.979999999999999,63.910000000000004
2020-10-10,5.94,17.39,38.5
2020-10-11,4.32,26.32,38.5
2020-10-12,26.46,47.0,67.76
2020-10-13,27.0,23.5,74.69
2020-10-14,25.92,31.49,73.15
2020-10-15,21.6,15.51,69.3
2020-10-16,15.66,24.439999999999998,66.22
2020-10-17,9.72,17.86,36.96
2020-10-18,4.86,17.39,36.96
2020-10-19,22.14,15.979999999999999,69.3
2020-10-20,20.520000000000003,15.979999999999999,72.38
2020-10-21,22.68,15.979999999999999,72.38
2020-10-22,18.900000000000002,15.979999999999999,70.07000000000001
2020-10-23,19.98,23.97,60.83
2020-10-24,4.86,0.0,36.19
2020-10-25,2.7,35.25,36.96
2020-10-26,23.220000000000002,15.51,66.99
2020-10-27,54.0,31.49,71.61
2020-10-28,52.92,31.959999999999997,71.61
2020-10-29,29.700000000000003,23.5,72.38
2020-10-30,24.840000000000003,16.45,66.22
2020-10-31,7.5600000000000005,27.729999999999997,35.42
2020-11-01,5.04,8.7,26.27
2020-11-02,30.24,7.539999999999999,48.989999999999995
2020-11-03,27.72,28.999999999999996,44.73
2020-11-04,23.939999999999998,9.569999999999999,33.37
2020-11-05,27.72,0.0,36.92
2020-11-06,24.36,0.0,35.5
2020-11-07,8.4,0.0,22.72
2020-11-08,5.46,0.0,24.849999999999998
2020-11-09,42.0,7.249999999999999,48.28
2020-11-10,32.339999999999996,0.0,71.0
2020-11-11,36.12,7.249999999999999,54.669999999999995
2020-11-12,22.259999999999998,13.919999999999998,54.669999999999995
2020-11-13,25.619999999999997,0.0,51.83
2020-11-14,6.72,0.0,31.24
2020-11-15,5.04,8.12,29.82
2020-11-16,26.459999999999997,7.249999999999999,52.54
2020-11-17,26.88,0.0,56.089999999999996
2020-11-18,23.52,7.539999999999999,56.089999999999996
2020-11-19,25.619999999999997,0.0,55.379999999999995
2020-11-20,26.04,7.539999999999999,50.41
2020-11-21,5.04,0.0,29.82
2020-11-22,2.1,16.24,31.24
2020-11-23,23.939999999999998,15.079999999999998,46.86
2020-11-24,36.12,0.0,48.989999999999995
2020-11-25,31.08,0.0,43.309999999999995
2020-11-26,7.14,0.0,31.95
2020-11-27,18.48,7.829999999999999,37.629999999999995
2020-11-28,6.3,0.0,33.37
2020-11-29,4.2,7.829999999999999,30.529999999999998
2020-11-30,15.959999999999999,6.959999999999999,53.25
2020-12-01,48.0,100.0,87.3
2020-12-02,45.12,0.0,90.0
2020-12-03,45.12,34.0,87.3
